Country Name,Series,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
South Africa,Government expenditure on education as % of GDP (%),5.16433,5.29059,4.85255,5.12579,5.73735,..,5.88602,5.80609,..,5.57575,..,..,5.87523,5.44358,5.15948,5.06622,4.86485,5.06891,5.0632,5.07257,4.97414,4.866,5.24869,5.72174,..,..,..,..,5.95619,5.94285,6.11306,6.15899,6.50505,..
South Africa,"Gross enrolment ratio, primary, female (%)",80.90887,80.83798,105.42968,104.93238,105.64761,..,..,108.1698,110.41032,..,107.86935,106.51483,105.96301,99.34681,100.49727,102.56027,103.83323,104.60366,104.11424,104.34225,106.34689,105.83941,104.46989,102.66989,101.26646,101.00954,100.44002,100.65726,101.9005,101.4936,99.1387,96.59,..,..
South Africa,"Gross enrolment ratio, primary, gender parity index (GPI)",0.9914,0.99127,1.00327,1.0024,1.00082,..,..,0.97774,0.99151,..,0.9824,0.98261,0.97918,0.95895,0.97136,0.97348,0.97046,0.96623,0.96623,0.96499,0.96964,0.96933,0.96566,0.96171,0.95955,0.95824,0.95783,0.96124,0.93338,0.96804,0.96667,0.96159,..,..
South Africa,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,879766,..,..,792993,755068,..,..,730746,641448,723573,652929,563106,459597,396784,380577,..,..,..,..,..,..,..,..,..,311658,..,567591,845478,..,..
South Asia,Government expenditure on education as % of GDP (%),2.644330025,..,..,2.410929918,2.566760063,..,..,..,..,..,3.022300005,3.051419973,2.752400041,2.550115108,..,..,3.11435008,2.560175061,3.231869936,2.906914949,2.635270119,2.746229887,2.59078002,3.42347002,2.82980001,2.349954963,2.98257494,3.121760011,2.946019888,2.500319958,..,..,..,..
South Asia,"Gross enrolment ratio, primary, female (%)",68.17284,71.0964,72.53005,73.32866,74.60289,75.60774,78.32243,79.98604,80.24647,80.79163,81.08987,80.47428,81.27742,82.87157,83.10284,85.34425,95.95906,97.83125,100.22901,101.95481,104.09993,105.56714,105.75804,106.05615,106.34329,107.63053,111.05974,109.19459,109.65876,116.54265,114.60604,98.89166,98.62101,..
South Asia,"Gross enrolment ratio, primary, gender parity index (GPI)",0.71566,0.73265,0.72247,0.73696,0.7593,0.77053,0.79648,0.80695,0.81062,0.81949,0.8274,0.83327,0.83799,0.84439,0.85329,0.8666,0.94724,0.94285,0.9555,0.96316,0.96975,0.99044,1.00129,1.00033,1.00874,1.01264,1.06814,1.0605,1.06115,1.09157,1.08159,0.98713,0.98683,..
South Asia,"Out-of-school children of primary school age, both sexes (number)",41729178,39670627,37552339,38228258,38759576,38761071,37344489,36045437,36139471,36176504,36505976,38054271,37193873,34616811,34722006,33761651,26969121,22568541,19489422,18116068,14891376,15182384,16713165,15894082,17148413,15556466,13640044,12829052,13575013,12735420,12823181,12631548,12764234,..
South Asia (IDA & IBRD),Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),"Gross enrolment ratio, primary, female (%)",68.17284,71.0964,72.53005,73.32866,74.60289,75.60774,78.32243,79.98604,80.24647,80.79163,81.08987,80.47428,81.27742,82.87157,83.10284,85.34425,95.95906,97.83125,100.22901,101.95481,104.09993,105.56714,105.75804,106.05615,106.34329,107.63053,111.05974,109.19459,109.65876,116.54265,114.60604,98.89166,98.62101,..
South Asia (IDA & IBRD),"Gross enrolment ratio, primary, gender parity index (GPI)",0.71566,0.73265,0.72247,0.73696,0.7593,0.77053,0.79648,0.80695,0.81062,0.81949,0.8274,0.83327,0.83799,0.84439,0.85329,0.8666,0.94724,0.94285,0.9555,0.96316,0.96975,0.99044,1.00129,1.00033,1.00874,1.01264,1.06814,1.0605,1.06115,1.09157,1.08159,0.98713,0.98683,..
South Asia (IDA & IBRD),"Out-of-school children of primary school age, both sexes (number)",41729178,39670627,37552339,38228258,38759576,38761071,37344489,36045437,36139471,36176504,36505976,38054271,37193873,34616811,34722006,33761651,26969121,22568541,19489422,18116068,14891376,15182384,16713165,15894082,17148413,15556466,13640044,12829052,13575013,12735420,12823181,12631548,12764234,..
South Sudan,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.96289,..,1.0245,1.23246,1.46556,1.5439,..,..,..,..
South Sudan,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.58802,..,..,..,60.38093,..,..,..,..,..
South Sudan,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.66209,..,..,..,0.7078,..,..,..,..,..
South Sudan,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,894162,..,..,..,1088325,..,..,..,..,..
Spain,Government expenditure on education as % of GDP (%),3.12818,3.3283,3.55178,3.63359,3.74235,3.83716,4.24489,4.48468,4.43463,4.45746,..,4.28786,4.26044,4.16605,4.11127,4.13457,4.17343,4.15786,4.14432,4.18482,4.25405,4.52806,4.912,4.85608,4.89692,4.46934,4.35102,4.30338,4.28657,4.22764,4.20774,..,..,..
Spain,"Gross enrolment ratio, primary, female (%)",106.97165,103.79517,103.68712,103.60523,104.88623,103.93605,105.48175,105.1227,104.24426,103.79148,103.67499,103.88888,104.04403,104.12575,103.62152,103.12876,102.8675,103.11266,102.34935,102.962,103.54627,104.15628,104.13446,103.57508,104.14684,104.90096,108.81614,107.87827,107.20858,105.09839,103.58476,102.70377,..,..
Spain,"Gross enrolment ratio, primary, gender parity index (GPI)",1.00066,0.98577,0.98561,0.98396,0.99237,0.98604,0.98181,0.98117,0.98461,0.98186,0.98873,0.99014,0.9907,0.99301,0.9925,0.99121,0.98959,0.99001,0.98672,0.98581,0.98875,0.99066,0.99158,0.99253,0.99241,0.99375,1.01124,1.01324,1.01552,1.01657,1.01662,1.01366,..,..
Spain,"Out-of-school children of primary school age, both sexes (number)",25328,43349,22973,22036,9027,8901,275,442,953,1513,1676,..,645,3988,3369,2255,266,962,3381,3886,1437,234,1370,1785,1223,3127,6223,7383,9277,27756,74969,91786,..,..
Sri Lanka,Government expenditure on education as % of GDP (%),2.64433,2.82636,2.75516,2.41093,2.91558,..,..,3.10853,2.9576,3.3436,..,3.05142,..,..,..,..,..,..,..,..,..,..,2.0559,1.71774,1.80861,1.49617,1.62107,1.93288,2.22875,3.4492,2.79925,2.12421,..,..
Sri Lanka,"Gross enrolment ratio, primary, female (%)",105.50741,107.0375,108.2132,107.94285,107.98252,106.08076,105.55213,105.06324,107.79348,103.73214,..,105.82817,..,..,106.93053,105.40116,102.49141,100.8334,99.28779,98.44568,97.69085,96.60648,94.04776,98.24813,97.51822,98.76951,99.42777,100.18917,100.57343,100.37505,99.90265,99.61806,..,..
Sri Lanka,"Gross enrolment ratio, primary, gender parity index (GPI)",0.96314,0.96533,0.96777,0.96645,0.96631,0.96728,0.97187,0.97095,0.9707,0.9755,..,0.97884,..,..,0.98435,0.98811,0.99447,1.06619,0.99453,0.99092,0.98807,0.98646,0.98221,0.97522,0.96063,0.97666,0.97622,0.97728,0.97894,0.97871,0.98571,0.9893,..,..
Sri Lanka,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,1967,1255,6193,51040,45427,54462,61528,76994,115909,89067,87520,83509,61328,45261,16394,16400,12419,9296,..,..
St. Kitts and Nevis,Government expenditure on education as % of GDP (%),2.64112,..,2.19797,..,1.99847,2.30388,..,..,2.57643,..,..,4.02057,3.32265,4.61109,4.26531,3.79239,3.66258,3.80364,3.629,4.05926,4.19381,..,..,..,..,..,..,..,2.64346,..,..,..,..,..
St. Kitts and Nevis,"Gross enrolment ratio, primary, female (%)",111.28058,109.55882,109.79922,112.15805,109.50629,110.45011,110.88918,113.58553,114.33356,..,..,107.21069,..,119.27711,117.30298,110.96369,109.33473,111.26907,109.19143,..,103.91556,110.25641,109.81211,110.55456,110.42899,109.69951,108.73786,108.39243,107.93336,107.09163,..,..,..,..
St. Kitts and Nevis,"Gross enrolment ratio, primary, gender parity index (GPI)",0.99073,0.97411,0.97635,0.94749,0.99592,0.9744,0.99238,1.00257,1.03465,..,..,1.0124,..,1.07302,1.12427,1.07834,1.03402,1.04247,0.99196,..,0.94024,0.94884,0.95369,0.94906,0.98126,0.98385,1.00784,0.99587,0.99322,0.97018,..,..,..,..
St. Kitts and Nevis,"Out-of-school children of primary school age, both sexes (number)",..,86,73,..,..,..,..,..,..,..,..,..,..,..,..,297,115,137,22,..,133,186,..,132,..,17,13,4,..,54,..,..,..,..
St. Lucia,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,6.53238,..,..,..,5.52894,5.44994,..,5.70733,..,3.53449,3.43646,4.23896,4.69669,..,4.48353,3.06766,3.4829,3.58824,3.27299,3.85985,3.88069,3.86773,5.20828,..,3.3318,..,..
St. Lucia,"Gross enrolment ratio, primary, female (%)",132.38032,133.96386,135.64771,137.75414,136.42232,132.77572,131.28748,..,..,..,125.09721,..,101.43355,101.83314,102.20612,101.93672,100.76323,99.25836,100.56185,102.8198,97.96142,..,..,..,..,..,..,..,99.48973,100.22562,101.45412,103.15652,103.2646,..
St. Lucia,"Gross enrolment ratio, primary, gender parity index (GPI)",0.96684,0.9532,0.9323,0.94743,0.94775,0.93204,0.92645,..,..,..,0.93013,..,0.94597,0.9684,0.95424,0.96897,0.94991,0.94808,0.9555,0.92006,0.94965,..,..,..,..,..,..,..,0.96816,0.96786,0.98946,1.0108,1.0181,..
St. Lucia,"Out-of-school children of primary school age, both sexes (number)",..,..,..,630,..,..,..,..,..,..,..,..,..,2049,1934,284,297,1126,1428,959,1075,..,..,..,..,..,..,..,235,219,228,222,260,..
St. Martin (French part),Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,Government expenditure on education as % of GDP (%),..,..,4.46869,..,4.87377,..,..,..,..,..,..,4.03336,5.75268,7.91381,..,7.80199,8.63783,..,6.35081,..,5.67103,..,5.68978,5.08523,..,..,..,..,..,5.7334,5.73196,5.69378,..,..
St. Vincent and the Grenadines,"Gross enrolment ratio, primary, female (%)",114.64413,..,..,..,112.44168,..,..,114.07521,..,..,..,115.09684,115.35168,114.63294,115.58931,111.82919,117.24004,111.3708,112.1378,..,106.8836,105.23306,105.50948,106.20562,105.08557,110.76745,109.58515,109.62926,109.69748,109.37341,109.79887,112.74018,..,..
St. Vincent and the Grenadines,"Gross enrolment ratio, primary, gender parity index (GPI)",0.97915,..,..,..,0.98549,..,..,0.95543,..,..,..,0.91842,0.92022,0.94576,0.9525,0.95527,0.96572,0.95478,0.90457,..,0.95874,0.93257,0.95304,0.94917,0.98462,0.97393,0.9617,0.98415,0.99073,0.98936,0.9847,0.98844,..,..
St. Vincent and the Grenadines,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,95,..,..,..,..,..,295,..,158,94,104,269,..,181,259,99,71,97,38,21,..,113,94,58,..,..,..
Sub-Saharan Africa,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,3.417449951,3.173475027,3.467669964,3.208319902,..,3.621520042,3.631690025,3.740924954,..,3.60758996,4.079705,3.836175084,3.925139904,4.101180077,4.498549938,..,..,..,..,..,..,..
Sub-Saharan Africa,"Gross enrolment ratio, primary, female (%)",67.19542,65.38629,67.07717,65.85094,67.16363,67.13793,67.91427,68.16373,68.68318,67.20477,70.75529,71.87344,72.84893,75.42295,77.77814,79.89445,82.74332,85.06906,87.75231,90.06582,91.28978,92.77321,93.43575,93.5266,94.76524,96.29907,96.9402,96.85492,95.82346,95.87703,95.98685,96.14986,96.60417,..
Sub-Saharan Africa,"Gross enrolment ratio, primary, gender parity index (GPI)",0.83212,0.81357,0.84033,0.83057,0.83799,0.84337,0.84293,0.84471,0.83951,0.84259,0.84156,0.8386,0.84703,0.85113,0.85837,0.85765,0.8652,0.87307,0.88232,0.89432,0.90362,0.91073,0.91886,0.92473,0.92299,0.93662,0.94396,0.95015,0.9565,0.95449,0.95403,0.95274,0.95469,..
Sub-Saharan Africa,"Out-of-school children of primary school age, both sexes (number)",36497338,38240197,38904684,40563570,40816989,42163995,42913192,43718993,43996621,46092692,44399464,44621750,44722979,43104117,41614155,40535754,38482974,37154981,35298209,33789102,31533101,31066924,30995071,32307826,31295264,31577318,31280815,31616968,32606645,32698434,33032968,33975668,33809353,..
Sub-Saharan Africa (excluding high income),Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,3.417449951,3.173475027,3.467669964,3.208319902,..,3.621520042,3.631690025,3.740924954,..,3.60758996,4.079705,3.836175084,3.925139904,4.101180077,4.498549938,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),"Gross enrolment ratio, primary, female (%)",67.11656,65.31107,67.00869,65.78178,67.09993,67.08098,67.86338,68.11607,68.63715,67.15661,70.71163,71.83114,72.80821,75.38683,77.74775,79.86815,82.72153,85.05073,87.73625,90.05224,91.27811,92.76326,93.42713,93.51808,94.75772,96.29318,96.93563,96.8502,95.81817,95.87244,95.98313,96.14635,96.60187,..
Sub-Saharan Africa (excluding high income),"Gross enrolment ratio, primary, gender parity index (GPI)",0.83172,0.81314,0.83998,0.8302,0.83766,0.84306,0.84264,0.84444,0.83925,0.84234,0.84132,0.83836,0.8468,0.85092,0.85818,0.85746,0.86504,0.87293,0.8822,0.89422,0.90353,0.91065,0.91878,0.92466,0.92292,0.93656,0.9439,0.9501,0.95646,0.95445,0.95399,0.9527,0.95465,..
Sub-Saharan Africa (excluding high income),"Out-of-school children of primary school age, both sexes (number)",36495417,38237823,38902169,40558568,40806665,42153306,42903365,43710721,43989588,46088379,44396483,44621555,44722413,43103670,41612733,40534818,38481772,37152773,35297377,33788209,31532245,31066370,30993912,32306617,31293926,31572586,31278446,31615655,32605505,32696856,33031711,33974243,33807920,..
Sub-Saharan Africa (IDA & IBRD countries),Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),"Gross enrolment ratio, primary, female (%)",67.19542,65.38629,67.07717,65.85094,67.16363,67.13793,67.91427,68.16373,68.68318,67.20477,70.75529,71.87344,72.84893,75.42295,77.77814,79.89445,82.74332,85.06906,87.75231,90.06582,91.28978,92.77321,93.43575,93.5266,94.76524,96.29907,96.9402,96.85492,95.82346,95.87703,95.98685,96.14986,96.60417,..
Sub-Saharan Africa (IDA & IBRD countries),"Gross enrolment ratio, primary, gender parity index (GPI)",0.83212,0.81357,0.84033,0.83057,0.83799,0.84337,0.84293,0.84471,0.83951,0.84259,0.84156,0.8386,0.84703,0.85113,0.85837,0.85765,0.8652,0.87307,0.88232,0.89432,0.90362,0.91073,0.91886,0.92473,0.92299,0.93662,0.94396,0.95015,0.9565,0.95449,0.95403,0.95274,0.95469,..
Sub-Saharan Africa (IDA & IBRD countries),"Out-of-school children of primary school age, both sexes (number)",36497338,38240197,38904684,40563570,40816989,42163995,42913192,43718993,43996621,46092692,44399464,44621750,44722979,43104117,41614155,40535754,38482974,37154981,35298209,33789102,31533101,31066924,30995071,32307826,31295264,31577318,31280815,31616968,32606645,32698434,33032968,33975668,33809353,..
Sudan,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,1.01218,..,1.42644,..,1.6299,1.56307,1.96302,..,2.20143,2.21868,..,..,..,..,..,..,..,..,..,..,..
Sudan,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.69064,54.70062,56.37855,57.31379,59.13027,62.82376,61.38894,67.62819,68.09315,67.76904,65.17222,66.67713,68.05666,69.33065,69.78471,73.22094,74.41109,..,..,..
Sudan,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.84582,0.84411,0.85824,0.85542,0.87682,0.8649,0.84041,0.86837,0.8901,0.89659,0.8846,0.88918,0.89694,0.92279,0.91316,0.93247,0.94004,..,..,..
Sudan,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2363794,2621101,2618997,2652400,2657780,2561223,2443016,..,..,..
Suriname,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,"Gross enrolment ratio, primary, female (%)",130.67986,130.06457,135.81611,127.3913,114.55598,133.50007,136.986,153.03897,..,..,..,..,..,..,106.5132,103.64592,..,..,104.18202,105.39507,103.16187,111.72577,114.21951,113.84338,112.29691,112.53292,113.69895,114.32242,116.40878,115.71443,110.77448,108.70755,109.15439,..
Suriname,"Gross enrolment ratio, primary, gender parity index (GPI)",0.98596,0.98832,1.00831,1.10144,1.02402,1.01413,0.9823,1.04346,..,..,..,..,..,..,1.0081,0.99111,..,..,0.98432,0.99237,0.9807,1.0005,1.00115,0.99667,1.00104,0.99702,1.01486,1.01702,1.01013,1.0028,1.00379,0.99762,0.99871,..
Suriname,"Out-of-school children of primary school age, both sexes (number)",728,648,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10878,9674,10829,7120,5169,6263,7418,7124,7399,7665,6595,5850,8579,8601,7676,..
Sweden,Government expenditure on education as % of GDP (%),..,..,..,5.21219,5.44381,5.2585,5.50703,..,6.14814,6.83862,..,7.06125,6.84873,6.74015,6.61764,6.92435,6.79143,6.66311,6.5064,6.36429,6.17159,6.34455,6.74971,6.52269,6.36692,7.53697,7.61121,7.57373,7.4439,7.61862,7.56883,..,..,..
Sweden,"Gross enrolment ratio, primary, female (%)",98.05597,98.41473,98.75798,99.54328,99.8375,100.49358,105.03564,104.94942,105.01047,105.16163,105.73973,112.07185,111.56732,111.02194,111.07645,110.00252,108.67284,97.0805,95.65748,95.52782,96.55985,98.44897,99.65077,101.16406,100.22249,101.84269,123.98248,124.23183,125.52125,126.49916,127.44611,129.7997,..,..
Sweden,"Gross enrolment ratio, primary, gender parity index (GPI)",0.99778,0.99827,0.99964,1.00054,1.00222,1.00315,1.01444,1.01473,1.01448,1.0146,1.0147,1.03453,1.02999,1.02561,1.02548,1.02733,1.02555,0.99526,0.997,0.99755,0.99722,0.99476,0.99509,0.99476,0.99601,0.99845,1.05919,1.05586,1.04178,1.02604,1.01348,1.01764,..,..
Sweden,"Out-of-school children of primary school age, both sexes (number)",11201,9452,7188,2814,1601,939,2150,611,7176,1254,1131,..,1596,2563,1971,1924,5057,20639,30171,30933,21958,7755,2088,2051,1649,921,253,429,17,970,1876,892,..,..
Switzerland,Government expenditure on education as % of GDP (%),4.29062,4.357,4.26674,4.52294,4.68063,..,5.09206,5.0553,5.05943,5.07192,..,4.88702,4.89023,4.7814,4.95981,5.31429,5.52376,5.44573,5.2041,4.96158,4.68738,4.86799,5.04118,4.92605,4.96986,5.03337,5.04048,5.05123,5.10057,5.10473,5.13019,..,..,..
Switzerland,"Gross enrolment ratio, primary, female (%)",83.40747,85.22351,87.67335,90.13831,91.45242,91.93563,95.3273,94.44411,95.9262,98.03136,..,105.19219,105.5985,106.59656,105.68524,104.7198,104.12201,103.19076,102.1477,101.76763,101.87495,102.27318,102.58719,102.60698,102.85256,103.02621,103.50073,103.52739,104.03302,104.25858,104.82491,105.14774,..,..
Switzerland,"Gross enrolment ratio, primary, gender parity index (GPI)",1.01475,1.01298,1.01077,1.0104,1.01008,1.0145,0.99432,0.99772,0.99729,0.99852,..,0.99593,0.99483,0.9983,1.00123,1.00172,1.00194,0.99722,0.99697,0.99582,0.99556,0.99494,0.99533,0.99543,0.99509,0.9976,0.99811,1.00075,0.99718,0.99312,0.99324,0.99394,..,..
Switzerland,"Out-of-school children of primary school age, both sexes (number)",99520,89863,79939,72350,69480,70739,75972,81604,51876,43081,..,..,659,1700,2403,2525,2716,3084,..,..,..,..,2566,2277,1662,1820,992,902,794,64,706,402,..,..
Syrian Arab Republic,Government expenditure on education as % of GDP (%),4.56184,3.61586,4.03414,..,..,..,..,..,..,3.69905,..,..,..,..,4.36049,5.04694,6.48084,5.37148,..,5.346,4.87197,4.59525,5.13014,..,..,..,..,..,..,..,..,..,..,..
